x,y
-91.7320366720383,267.510894045257
-91.5825218761948,267.633570777079
-91.4343170263794,267.757127611705
-91.2867803008907,267.880707083856
-91.1385319921915,268.002547038929
-90.9889594255367,268.121805420791
-90.838105747956,268.238489531804
-90.6561681014041,268.37611418444
-90.5046294595974,268.489941341826
-90.3538111799301,268.60387621352
-90.2036092132079,268.717753376908
-90.053611130634,268.830990698785
-89.9034660830734,268.943164018391
-89.7527829802469,269.054295191721
-89.6010162476154,269.164890299827
-89.4471940288806,269.275162622699
-89.2900034066003,269.384277405638
-89.1283564699896,269.490670389417
-88.9631728447253,269.59317109623
-88.7957134509848,269.692717491763
-88.6275521451813,269.791093860708
-88.4594299164591,269.889365786737
-88.2912752326805,269.987245020478
-88.1227824953851,270.083992190834
-87.9536442448454,270.179084182399
-87.7830217154312,270.272068161235
-87.6107659008979,270.362373242843
-87.4363056959346,270.450508571172
-87.2603884753709,270.537181260934
-87.0838050749899,270.623089877549
-86.9070723114018,270.708169435509
-86.7295869236633,270.792338276201
-86.5497872836193,270.875844358149
-86.3663990548014,270.958598951254
-86.1789562236029,271.039941336622
-85.9880760453999,271.118949804901
-85.7955104035902,271.195069060908
-85.6025449088208,271.268346337869
-85.409342747328,271.339133899663
-85.2151476425355,271.407822309072
-85.0190486291296,271.474677045036
-84.8211260623818,271.539525211072
-84.6221635139135,271.602058505975
-84.4227188648385,271.662135450566
-84.2227793177332,271.719776002012
-84.022246914065,271.774985268947
-83.8215134159372,271.827574061448
-83.6208462961473,271.877439025291
-83.4208934757158,271.924458556549
-83.2223634937452,271.968572059964
-83.0240522315219,272.010174411771
-82.8258011878355,272.049335673736
-82.6262623981915,272.086370247676
-82.4242973580882,272.121406936108
-82.2206725790586,272.154172151174
-82.0181690431812,272.184227159704
-81.8186278189284,272.211389159111
-81.6195249769982,272.236120254635
-81.4201290194004,272.25855130331
-81.2187876800212,272.278868564663
-81.0144035888376,272.297060839243
-80.8073478666859,272.312942952734
-80.6010999808461,272.326177243063
-80.4005101064769,272.336534069851
-80.2031955056178,272.3443685583
-80.0065191365805,272.349865668878
-79.8104618079174,272.352974472947
-79.6150181055921,272.353677900476
-79.4202493750029,272.35200921933
-79.2261997704378,272.34803894561
-79.0329172573676,272.341785448274
-78.840453247692,272.333129199698
-78.6488707361813,272.321825398428
-78.4582163859557,272.307798802071
-78.2685104624316,272.29121216852
-78.0797489498855,272.272253461592
-77.8917476246639,272.251050387075
-77.7037151540228,272.227562467058
-77.5141867356741,272.201585448735
-77.3215692489948,272.172807510774
-77.1262237086577,272.141033310628
-76.928082882314,272.106207495987
-76.727101125229,272.068177406024
-76.5234135083225,272.026828541383
-76.3172897009045,271.982080413504
-76.1091253950904,271.933890220358
-75.8995449645401,271.882283390431
-75.6892844831585,271.827358544891
-75.4788499863905,271.769200740334
-75.2684128357041,271.70782656454
-75.0578888813151,271.643166886462
-74.8470590344487,271.575111482323
-74.6357450640573,271.503541150842
-74.4238808433588,271.428359708181
-74.2115310052293,271.349503943685
-73.9988835797779,271.26696247395
-73.7861661446014,271.180752311491
-73.573659491245,271.090914238264
-73.3617046905684,270.997542877018
-73.1508985902192,270.900838206032
-72.9420248446398,270.801211873753
-72.7357347443714,270.698971533537
-72.4926271593491,270.573454915689
-72.2925363739472,270.465947072723
-72.0946729546358,270.355849892901
-71.8990604136532,270.243211039018
-71.705696706754,270.128110858245
-71.514437240359,270.010425126396
-71.3244505554624,269.889739301601
-71.1351909513459,269.76562468858
-70.9841033690022,269.663728286146
-70.7580018207465,269.506332043282
-70.570185836021,269.371002308577
-70.3831127734255,269.231905126462
-70.1969486759176,269.089111495223
-70.0118119202133,268.942614492509
-69.8278651022537,268.792380010448
-69.6451135636734,268.638499402294
-69.4637375060423,268.480842644878
-69.283744377602,268.319496440001
-69.1052248082735,268.154464179441
-68.928257242936,267.98571448979
-68.7529513313309,267.813231046573
-68.5791919147301,267.637149879412
-68.4065089787562,267.457755664808
-68.2344050248614,267.275310517187
-68.0624385425614,267.089929920763
-67.8895781014008,266.902267756296
-67.7146593555324,266.713348347674
-67.5362696211883,266.524634654369
-67.3538049972413,266.337096997524
-67.167625330456,266.150819902564
-66.9793250213239,265.964498453423
-66.7900219328808,265.777247895673
-66.6001281809875,265.588957697734
-66.4099520453957,265.400105472272
-66.2200052715298,265.211410405406
-66.0306467978491,265.023707871849
-65.8418217575318,264.838059560319
-65.6524703782367,264.653730786973
-65.4633886507706,264.469892440939
-65.2753301098427,264.28578742091
-65.0880888057542,264.10142970353
-64.9003063239184,263.916279881638
-64.7106454189032,263.729334531626
-64.518536173612,263.540071846114
-64.3238214845944,263.34829801201
-64.1264357207712,263.153891837398
-63.9263601461777,262.956809353453
-63.7235493591758,262.757028103921
-63.5179520075486,262.554500618791
-63.3095596744804,262.349216561108
-63.0983490642624,262.141144585517
-62.8842876044331,261.93025477437
-62.6673238714525,261.71651798344
-62.4474421661481,261.499906162755
-62.2246038103247,261.280374362601
-61.9987567461201,261.057878359338
-61.7699067314596,260.832418942989
-61.5381496253785,260.604079193747
-61.3064566994411,260.375802300168
-61.0801844154315,260.152859393467
-60.8588094441398,259.934732163064
-60.6389835188216,259.718138476409
-60.4196930311829,259.502066822193
-60.2009269303642,259.286486659754
-59.9826695967696,259.071415784092
-59.764931693783,258.856853077961
-59.547721840427,258.642801836274
-59.3310423338822,258.429264107645
-59.114889247513,258.216247200923
-58.8992676958717,258.003739834988
-58.6841745906481,257.791728916461
-58.469586654289,257.580237081878
-58.255526687373,257.369262399499
-58.0420107033876,257.158803715856
-57.8290327453947,256.948879053339
-57.6166047043475,256.739492515861
-57.4047398775162,256.530631073167
-57.1934253087947,256.322303575696
-56.9826595894738,256.114523999998
-56.7724581277026,255.907294105725
-56.562834498774,255.700609402417
-56.3537848554163,255.494490223295
-56.1451994927347,255.289058087651
-55.936712726309,255.084659020499
-55.7278436576471,254.881772187682
-55.5186604779579,254.680336368338
-55.3094022491657,254.480108015659
-55.1002049769971,254.280950559421
-54.8910998483733,254.082844530547
-54.6820320471903,253.885854250377
-54.4729155955814,253.690066054959
-54.2636984395983,253.495535808454
-54.0544572114606,253.302190923243
-53.845294389055,253.109927602583
-53.6363025361375,252.918654424109
-53.4277704542977,252.728062688823
-53.2202540424432,252.537543685866
-53.0140853085663,252.346734108488
-52.8090183452071,252.155906996756
-52.6046252171278,251.965533326547
-52.4007791386877,251.775756258383
-52.1974663309388,251.586592551554
-51.9947317456924,251.397995563541
-51.7522411277647,251.172403462651
-51.5508369383868,250.985004317583
-51.3500300669552,250.798166248288
-51.1498275756649,250.61190454938
-50.9901144455387,250.463307326517
-50.7909512945307,250.278180283753
-50.5521353901314,250.057548950541
-50.3528814000619,249.875434524057
-50.1535232469402,249.694784767898
-49.9543212700216,249.515312900103
-49.7554136670193,249.336912729712
-49.5568969539597,249.159503755556
-49.3587464569956,248.983127191411
-49.1608544583975,248.807949310953
-48.963121065578,248.634144892155
-48.7655083417024,248.461781373614
-48.5679638725441,248.290920420439
-48.3705147011087,248.121569742722
-48.173260457396,247.953645582759
-47.9762822171313,247.787045638122
-47.7796100642864,247.621771045406
-47.5833084833852,247.457807821965
-47.3873607849235,247.295227979205
-47.1917490643057,247.134041478042
-46.9961969777383,246.974602895042
-46.8005029992867,246.817216428975
-46.6044803771247,246.662163828566
-46.4082248554705,246.509382032101
-46.2119382697337,246.358661213675
-46.0156594525772,246.209987734006
-45.8192189959675,246.06363082332
-45.6224292760186,245.919855717101
-45.4253591151785,245.778642893735
-45.2282466926294,245.639706551057
-45.0311341151256,245.502999222073
-44.8338513717574,245.368827513497
-44.6361278859468,245.237672996723
-44.4378520785099,245.109744609533
-44.2391210622058,244.984911431603
-44.040069488221,244.863025651565
-43.840772614537,244.744028263135
-43.6412249932099,244.627952545949
-43.4414933412415,244.514694383519
-43.2416096419917,244.404274444465
-43.0416333479336,244.296636232955
-42.8415030551388,244.19188215487
-42.6412461662348,244.089947898007
-42.4409281614685,243.990760962874
-42.2406646788178,243.894139240702
-42.0404416859504,243.800130360654
-41.8403366845247,243.708609470021
-41.6403348625997,243.61969878391
-41.4405221441348,243.533220421049
-41.2410248941559,243.448823902464
-41.0414776301125,243.365796650521
-40.8404199181857,243.283493914655
-40.6366337170519,243.201762255118
-40.4296905494321,243.12056713618
-40.2194638194956,243.039662293306
-40.0059798626288,242.958579952204
-39.7892610309626,242.877191561913
-39.5692174347728,242.795667806589
-39.3457313553352,242.714346007248
-39.1186756989486,242.63353887177
-38.888167136128,242.553298590254
-38.6542073925808,242.473814200009
-38.416810514632,242.395005990305
-38.1759300729282,242.317035016725
-37.9316480463037,242.239934499928
-37.6840052448373,242.163761761522
-37.4330250774849,242.088578152384
-37.1787126087975,242.014527753654
-36.9211526767029,241.941669122666
-36.660297978179,241.870058099847
-36.3961237111634,241.799771865364
-36.1286300364063,241.730877173077
-35.8580338459378,241.663397014915
-35.5843179532148,241.597078783492
-35.3075559702756,241.531084167593
-35.0279448467831,241.464822872191
-34.745609631313,241.39813794286
-34.4604828018167,241.331003252443
-34.1725769506135,241.26356735846
-33.8817976102261,241.195999684972
-33.5881109314092,241.128491501267
-33.2914183103971,241.061056727163
-32.9917433614125,240.993678178793
-32.6890628354799,240.926354983096
-32.3833196039299,240.859012187464
-32.0745520082993,240.791338172718
-31.7629249033968,240.722514380072
-31.4485453805738,240.65187126251
-31.1313370515322,240.57971244823
-30.8111850974831,240.506681177954
-30.4878848998081,240.433010521095
-30.1612890396475,240.358673668969
-29.830867832162,240.283496972202
-29.4961740775822,240.207373233557
-29.156953939225,240.130215540659
-28.812981550289,240.052005477503
-28.4640665450492,239.972696781615
-28.1100436267456,239.892208102962
-27.750680864154,239.810511137871
-27.3858114672475,239.727584098347
-27.0148623807783,239.643285142177
-26.6370013328352,239.557460926685
-26.2518440590409,239.469968054987
-25.8588535572338,239.380685916353
-25.4577522029987,239.289598639511
-25.0482059186963,239.196596923028
-24.6295943650451,239.101589570585
-24.2018449017869,239.004493051455
-23.7644276420827,238.905218083586
-23.3168530654294,238.803666977337
-22.7644674666787,238.678357128077
-22.3862284855522,238.592559289253
-21.8036139438408,238.460388324465
-21.3037949808674,238.346337568612
-20.7910250749403,238.225809858175
-20.2657346840954,238.095322360466
-19.7276854052261,237.953660360738
-19.1742795623046,237.804152716754
-18.6031541651325,237.651486699001
-18.0179759188927,237.498777387761
-17.4208128927696,237.346622165476
-16.8100167792153,237.194954415854
-16.1840128179891,237.043609210797
-15.5415290383,236.892355695811
-14.880779205476,236.74123432688
-14.1998902174764,236.590371975768
-13.5009847629669,236.440737160267
-12.7925703412512,236.293558861687
-12.0768589386934,236.147169586737
-11.3524432971573,235.998820732038
-10.6177088282708,235.847210137781
-9.87100596333168,235.692264230732
-9.11145536471736,235.533786889015
-8.33895431305734,235.369682390685
-7.55691586145655,235.198185075623
-6.77481263595377,235.022785857091
-5.99582068808312,234.84895295949
-5.21912836230148,234.680073795041
-4.44360928485206,234.516798808
-3.66968830070605,234.357334585228
-2.89796011049521,234.198878675442
-2.12849481614844,234.04015558845
-1.36125678923147,233.881226701638
-0.596302983858185,233.722613600076
0.166298027394598,233.564114094149
0.926341596308514,233.403857789973
1.68319285441866,233.237837301913
2.43695135140598,233.061666716486
3.18910926934977,232.876004855115
3.9411239291216,232.685566854643
4.6932092271993,232.4951993117
5.44410244253185,232.306818383449
6.19316949142978,232.120033328513
6.94038287459987,231.93402894147
7.68558389957117,231.748347979856
8.42882422181186,231.56304387024
9.17022819449567,231.378072376479
9.90975527612846,231.193495379402
10.6472286352642,231.009413971224
11.3826995222543,230.825730418113
12.1166420834849,230.642366641796
12.8504727395761,230.458891253846
13.5858075780631,230.2753540435
14.32434307088,230.092943167041
15.0681350039935,229.913166766944
15.8193908970674,229.736750149044
16.5805800906106,229.564004568424
17.3532411620884,229.395454641411
18.1353676158793,229.230057652131
18.921602569347,229.066037072664
19.707013841921,228.902226667107
20.4895727092495,228.738125979879
21.2698384728294,228.573853922917
22.047929927489,228.409914089892
22.8240498823112,228.246436121642
23.5983788471682,228.083357473562
24.3707544740415,227.920657245205
25.1410770887037,227.758315178172
25.9094545761266,227.596372066478
26.6759294163154,227.434697980157
27.4404317732372,227.273554331894
28.2030281386989,227.112787392259
28.963798660436,226.952385460295
29.7226690239576,226.792363419763
30.4795116078083,226.632285725954
31.2339017335936,226.470225050626
31.985237915759,226.303578557072
32.733398079938,226.131870105708
33.4789586844971,225.957560109137
34.2226189878731,225.783648076208
34.964621861237,225.611168526091
35.7049028388942,225.439835987808
36.4432509888437,225.26874296767
37.1793149107805,225.096421772792
37.9129279624818,224.922185017617
38.6443873752844,224.747249994017
39.3740230469309,224.572980794706
40.1018987207078,224.399635275734
40.8279632033457,224.226992051541
41.5521682532986,224.054828203797
