left_x,left_y,right_x,right_y
678.6434326171875,30.109731674194336,618.5436401367188,48.6845588684082
679.9247436523438,29.9522705078125,619.4503784179688,48.57745742797852
681.2047729492188,29.79469871520996,620.3555908203125,48.4703483581543
682.485107421875,29.63684463500977,621.2594604492188,48.363224029541016
683.76904296875,29.4782943725586,622.1618041992188,48.256080627441406
685.0601806640625,29.31865882873535,623.0626831054688,48.14892578125
686.3614501953125,29.157611846923828,623.962158203125,48.041748046875
687.6741943359375,28.995210647583008,624.860107421875,47.93456268310547
688.9988403320312,28.83158493041992,625.756591796875,47.82735443115234
690.3355712890625,28.66680335998535,626.65283203125,47.71996688842773
691.6843872070312,28.50088119506836,627.5520629882812,47.612037658691406
693.045166015625,28.333885192871094,628.4579467773438,47.5031623840332
694.4178466796875,28.16584014892578,629.3739624023438,47.39291000366211
695.8021850585938,27.996768951416016,630.2973022460938,47.28171157836914
697.1981201171875,27.8266830444336,631.2213745117188,47.17036819458008
698.6054077148438,27.6556453704834,632.14404296875,47.05905151367188
700.0238037109375,27.483543395996094,633.065185546875,46.94778060913086
701.4527587890625,27.310033798217773,633.98486328125,46.83697128295898
702.89208984375,27.13512420654297,634.9030151367188,46.72671890258789
704.34130859375,26.958789825439453,635.8196411132812,46.61676406860352
705.8002319335938,26.781024932861328,636.7348022460938,46.50725936889648
707.2682495117188,26.60191535949707,637.6484985351562,46.39872360229492
708.7447509765625,26.421531677246094,638.560546875,46.28989791870117
710.2289428710938,26.23992729187012,639.4711303710938,46.18095016479492
711.7203979492188,26.05714225769043,640.3800659179688,46.07198715209961
713.21875,25.87327003479004,641.2875366210938,45.9630241394043
714.7222900390625,25.68843460083008,642.1934204101562,45.85406494140625
716.226806640625,25.503154754638672,643.0977783203125,45.74510955810547
717.7289428710938,25.31779670715332,644.0006103515625,45.63615798950195
719.2283935546875,25.132200241088867,644.90185546875,45.52720260620117
720.7249145507812,24.94590950012207,645.8016357421875,45.41822052001953
722.2185668945312,24.758411407470703,646.6998291015625,45.30925369262695
723.7092895507812,24.56949043273925,647.5964965820312,45.2003059387207
725.197021484375,24.379243850708008,648.4915161132812,45.09134292602539
726.681884765625,24.188480377197266,649.385009765625,44.98238754272461
728.1639404296875,23.99748420715332,650.27685546875,44.87345504760742
729.6432495117188,23.806509017944336,651.1671752929688,44.7645378112793
731.1199340820312,23.617206573486328,652.055908203125,44.65562438964844
732.5946655273438,23.434877395629883,652.9430541992188,44.54673385620117
734.0672607421875,23.258134841918945,653.8286743164062,44.437870025634766
735.5371704101562,23.082632064819336,654.712646484375,44.32901763916016
737.0043334960938,22.9075927734375,655.5950317382812,44.22018432617188
738.4686889648438,22.732526779174805,656.4758911132812,44.11138153076172
739.929931640625,22.55476760864257,657.3551635742188,44.00261306762695
741.387939453125,22.373767852783203,658.23291015625,43.89393997192383
742.8430786132812,22.192073822021484,659.1090698242188,43.78544998168945
744.2952880859375,22.00970458984375,659.983642578125,43.67714691162109
745.7446899414062,21.8269157409668,660.856689453125,43.5691032409668
747.1912231445312,21.64375877380371,661.7282104492188,43.46174240112305
748.6348876953125,21.460325241088867,662.5982666015625,43.3553352355957
750.0757446289062,21.276769638061523,663.4668579101562,43.249813079833984
751.5137329101562,21.093055725097656,664.3338623046875,43.144718170166016
752.9486694335938,20.90915298461914,665.1993408203125,43.04030990600586
754.3738403320312,20.726058959960938,666.0634155273438,42.93718719482422
755.771728515625,20.546161651611328,666.926513671875,42.83986282348633
757.1340942382812,20.37054443359375,667.7888793945312,42.75116729736328
758.4598388671875,20.19924545288086,668.6494750976562,42.66066360473633
759.7506713867188,20.03204727172852,669.5083618164062,42.56877136230469
761.0084228515625,19.86809539794922,670.3656616210938,42.4768180847168
762.2466430664062,19.69853401184082,671.2213745117188,42.38484191894531
763.4793701171875,19.51250267028809,672.0755004882812,42.292701721191406
764.706787109375,19.30907821655273,672.9280395507812,42.20026397705078
765.9285278320312,19.087980270385746,673.7789916992188,42.10761260986328
767.1443481445312,18.8492431640625,674.6283569335938,42.01490020751953
768.3563232421875,18.603519439697266,675.4761962890625,41.92229080200195
769.56591796875,18.35825729370117,676.3224487304688,41.829708099365234
770.7728881835938,18.112831115722656,677.1671752929688,41.73714065551758
771.9774169921875,17.8677978515625,678.0103759765625,41.64458847045898
773.1800537109375,17.626157760620117,678.8519897460938,41.552032470703125
774.381591796875,17.392221450805664,679.692138671875,41.4594841003418
775.581787109375,17.165302276611328,680.53076171875,41.366943359375
776.7796020507812,16.939687728881836,681.3677978515625,41.27434921264648
777.9749145507812,16.71484375,682.2033081054688,41.18148040771485
779.1679077148438,16.4913330078125,683.037353515625,41.08852767944336
780.3589477539062,16.271814346313477,683.869873046875,40.99575805664063
781.548828125,16.060508728027344,684.700927734375,40.9030876159668
782.7367553710938,15.852056503295898,685.5304565429688,40.81040191650391
783.922119140625,15.644121170043944,686.3585205078125,40.71773910522461
785.1013793945312,15.437603950500488,687.1851196289062,40.62508010864258
786.2642211914062,15.23419189453125,688.0101928710938,40.53243637084961
787.406494140625,15.03503131866455,688.8338012695312,40.4398307800293
788.5336303710938,14.840789794921877,689.656005859375,40.34728240966797
789.6583251953125,14.65261173248291,690.4767456054688,40.25475311279297
790.7813720703125,14.468341827392578,691.2960815429688,40.16228103637695
791.9020385742188,14.283881187438965,692.114013671875,40.06984329223633
793.0189208984375,14.09970474243164,692.9305419921875,39.9774169921875
794.11669921875,13.918400764465332,693.7456665039062,39.88496398925781
795.1696166992188,13.74456024169922,694.5594482421875,39.792457580566406
796.1627197265625,13.580536842346191,695.3716430664062,39.69890975952149
797.0865478515625,13.428240776062012,696.1822509765625,39.60329055786133
797.9663696289062,13.28322410583496,696.991455078125,39.50759506225586
799.0092163085938,13.110623359680176,697.79931640625,39.41249847412109
799.8921508789062,12.960384368896484,698.6058349609375,39.31756210327149
800.8058471679688,12.798354148864746,699.4110107421875,39.22286987304688
801.67822265625,12.64913845062256,700.21484375,39.12833023071289
802.5494384765625,12.501322746276855,701.017333984375,39.03367233276367
803.411376953125,12.346014022827148,701.818359375,38.93903350830078
804.280029296875,12.183221817016602,702.6179809570312,38.84446334838867
805.156005859375,11.979382514953612,703.4161376953125,38.74991607666016
806.0361938476562,11.73751449584961,704.2127075195312,38.65533065795898
806.9136352539062,11.465933799743652,705.082275390625,38.55135726928711
807.787841796875,11.177460670471191,706.2714233398438,38.405460357666016
808.6805419921875,10.860713005065918,707.4579467773438,38.25715255737305
809.5471801757812,10.529216766357422,708.6444702148438,38.10968780517578
810.3139038085938,10.216180801391602,709.831298828125,37.96199417114258
811.1068725585938,9.874307632446287,711.0186767578125,37.81394958496094
811.9216918945312,9.50186252593994,712.2064819335938,37.66558837890625
812.7535400390625,9.099021911621094,713.3941040039062,37.51694488525391
813.5990600585938,8.66482162475586,714.58251953125,37.367919921875
814.4566040039062,8.198880195617676,715.4509887695312,37.258785247802734
815.3262939453125,7.702217102050781,716.2462768554688,37.15814208984375
816.2116088867188,7.182734966278076,717.0421752929688,37.05511474609375
817.10791015625,6.637480735778809,717.8375854492188,36.95191192626953
817.8701171875,6.158082962036133,718.7059326171875,36.83977508544922
818.55078125,5.7165608406066895,719.8939819335938,36.6861457824707
819.23291015625,5.259203910827637,721.0787353515625,36.53260803222656
819.9097290039062,4.777320384979248,722.260009765625,36.37922286987305
820.5829467773438,4.274704933166504,723.4378662109375,36.22594451904297
821.251708984375,3.7511353492736816,724.6121826171875,36.07280349731445
821.91455078125,3.207501173019409,725.7830200195312,35.91981887817383
822.5676879882812,2.646228551864624,726.9503173828125,35.76700210571289
823.2073974609375,2.0708227157592773,728.1140747070312,35.614501953125
823.8321533203125,1.482170820236206,729.2743530273438,35.46254348754883
824.4420166015625,0.8807737231254578,730.43115234375,35.31108093261719
825.0364379882812,0.266573429107666,731.5845336914062,35.16067123413086
825.6158447265625,-0.3593848943710327,732.7345581054688,35.0123291015625
826.179443359375,-0.997307062149048,733.8811645507812,34.865745544433594
826.7274169921875,-1.6465085744857788,735.0242309570312,34.71980285644531
827.2593994140625,-2.3067309856414795,736.1636962890625,34.57612609863281
827.7754516601562,-2.9775166511535645,737.2999267578125,34.43644714355469
828.2752075195312,-3.6586856842041016,738.4327392578125,34.300140380859375
828.7589111328125,-4.349380493164063,739.5621337890625,34.16701126098633
829.2354736328125,-5.043408393859863,740.6881713867188,34.037017822265625
829.707275390625,-5.738929271697998,741.8107299804688,33.910160064697266
830.1707763671875,-6.438362121582031,742.9298706054688,33.786434173583984
830.620849609375,-7.144436836242676,744.0455932617188,33.666866302490234
831.0408325195312,-7.866333961486816,745.1582641601562,33.5544319152832
831.4326171875,-8.601672172546387,746.2672729492188,33.443359375
831.7999267578125,-9.347493171691896,747.3722534179688,33.331058502197266
832.1430053710938,-10.10243797302246,748.4733276367188,33.21853256225586
832.4617919921875,-10.865592002868652,749.5715942382812,33.10594177246094
832.7418823242188,-11.639863967895508,750.6758422851562,32.99237060546875
832.9295043945312,-12.43427562713623,751.79833984375,32.87665557861328
833.0383911132812,-13.239474296569824,752.9494018554688,32.757774353027344
833.108154296875,-14.048576354980469,754.0814208984375,32.64072799682617
833.2066650390625,-14.85379123687744,754.885498046875,32.55747604370117
833.3221435546875,-15.65503215789795,755.7017211914062,32.47283172607422
833.4366455078125,-16.45427703857422,756.5280151367188,32.38705825805664
833.5442504882812,-17.252212524414062,757.3621826171875,32.3004035949707
833.6238403320312,-18.05063438415528,758.20263671875,32.21299743652344
833.6845092773438,-18.9980583190918,759.0485229492188,32.124900817871094
833.7146606445312,-20.059120178222656,759.89990234375,32.03614807128906
833.640869140625,-21.107715606689453,760.7575073242188,31.946592330932617
833.4390258789062,-22.131824493408203,761.6217651367188,31.8558349609375
833.1375732421875,-23.125457763671875,762.4927978515625,31.762115478515625
832.8131103515625,-24.11026763916016,763.3705444335938,31.66315650939941
832.4794311523438,-25.08840751647949,764.2547607421875,31.556053161621094
832.1175537109375,-26.052078247070312,765.1456909179688,31.445236206054688
831.726318359375,-26.999605178833008,766.043701171875,31.33567237854004
831.30517578125,-27.92930030822754,766.9476318359375,31.225854873657227
830.8545532226562,-28.84009552001953,767.8560180664062,31.11540985107422
830.3363037109375,-29.70564842224121,768.7682495117188,31.00450897216797
829.750244140625,-30.52029228210449,769.6846923828125,30.89315795898437
829.1140747070312,-31.290876388549805,770.6060791015625,30.781173706054688
828.4813842773438,-32.060970306396484,771.5328369140625,30.668371200561523
827.8426513671875,-32.82119369506836,772.4651489257812,30.55472755432129
827.1895751953125,-33.56386947631836,773.40283203125,30.440275192260746
826.5211181640625,-34.287559509277344,774.3452758789062,30.32501792907715
825.8392333984375,-34.993343353271484,775.2911376953125,30.209190368652344
825.1442260742188,-35.68112564086914,776.2377319335938,30.093185424804688
824.4361572265625,-36.35048675537109,777.1822509765625,29.97724342346192
823.71240234375,-37.00462341308594,778.1244506835938,29.861364364624023
822.9652709960938,-37.649940490722656,779.0643920898438,29.74560165405273
822.1863403320312,-38.29422378540039,780.0020751953125,29.629961013793945
821.384765625,-38.95042037963867,780.9375610351562,29.5144157409668
820.5597534179688,-39.6113395690918,781.8707275390625,29.398969650268555
819.9210205078125,-40.10188674926758,782.8016967773438,29.28362846374512
819.2584228515625,-40.57836151123047,783.73046875,29.168357849121094
818.5755004882812,-41.04485702514648,784.6570434570312,29.05317687988281
817.8729858398438,-41.50115585327149,785.5814208984375,28.938093185424805
817.1514282226562,-41.94657897949219,786.5036010742188,28.823070526123047
816.4151611328125,-42.38724899291992,787.4235229492188,28.708091735839844
815.6626586914062,-42.820648193359375,788.3412475585938,28.59316062927246
814.89306640625,-43.24556350708008,789.2567749023438,28.478248596191406
814.1058349609375,-43.66147613525391,790.1699829101562,28.363426208496094
813.3007202148438,-44.068580627441406,791.0809326171875,28.24870491027832
812.4769897460938,-44.46623611450195,791.9895629882812,28.13397789001465
811.6350708007812,-44.85610961914063,792.8958129882812,28.019302368164062
810.7775268554688,-45.245216369628906,793.7998657226562,27.90485191345215
809.9019775390625,-45.63018798828125,794.7015991210938,27.79056930541992
809.007568359375,-46.01033401489258,795.6006469726562,27.676393508911133
808.09326171875,-46.38547134399414,796.4940185546875,27.562816619873047
807.1564331054688,-46.75138092041016,797.3711547851562,27.45135498046875
806.1951293945312,-47.10504531860352,798.212646484375,27.344491958618164
805.209228515625,-47.447662353515625,799.196533203125,27.21963882446289
804.2005615234375,-47.78777313232422,800.2788696289062,27.08230400085449
803.1741333007812,-48.142459869384766,801.2885131835938,26.9536075592041
802.126953125,-48.50590896606445,802.2784423828125,26.82735061645508
801.057373046875,-48.87696838378906,803.2647094726562,26.7029972076416
799.96435546875,-49.25605773925781,804.2472534179688,26.58074760437012
798.8466796875,-49.6435661315918,805.2265625,26.46370506286621
798.0387573242188,-49.92357635498047,806.2027587890625,26.35150909423828
797.2642211914062,-50.19198226928711,807.17529296875,26.239688873291016
796.47412109375,-50.46563720703125,808.1441040039062,26.126785278320312
795.66748046875,-50.74494934082031,809.1091918945312,26.01394844055176
794.843505859375,-51.03020477294922,810.0706787109375,25.90185165405273
794.0018310546875,-51.32143020629883,811.0286865234375,25.790328979492188
793.1426391601562,-51.61772155761719,811.9608764648438,25.681541442871094
792.2666015625,-51.91818237304688,812.8583984375,25.57730865478516
791.3742065429688,-52.2227668762207,813.7382202148438,25.4720516204834
790.4660034179688,-52.53194427490234,814.623046875,25.366125106811523
789.5423583984375,-52.846588134765625,815.4982299804688,25.25887107849121
788.603271484375,-53.16651916503906,816.3973388671875,25.13361358642578
787.6488037109375,-53.49163436889648,817.3250122070312,24.98284339904785
786.6787719726562,-53.821876525878906,818.2382202148438,24.79387092590332
785.6932983398438,-54.157039642333984,819.1137084960938,24.50946998596192
784.692626953125,-54.49702453613281,819.9857788085938,24.245269775390625
783.6763916015625,-54.84185791015625,820.8563232421875,24.00814437866211
782.645263671875,-55.19131088256836,821.7124633789062,23.754913330078125
781.599609375,-55.54520034790039,822.55615234375,23.48906135559082
780.5405883789062,-55.90330123901367,823.4015502929688,23.18389892578125
779.468505859375,-56.26544189453125,824.2522583007812,22.834697723388672
778.3843383789062,-56.63129425048828,825.0645751953125,22.46902656555176
777.2891845703125,-57.000526428222656,825.8037109375,22.109025955200195
776.1860961914062,-57.37129211425781,826.55615234375,21.719200134277344
775.0797119140625,-57.737754821777344,827.3425903320312,21.3159408569336
773.9723510742188,-58.09737396240234,828.1597290039062,20.88782501220703
772.8641357421875,-58.45011138916016,828.9998779296875,20.42132568359375
771.7552490234375,-58.79604721069336,829.76611328125,19.953338623046875
770.6456298828125,-59.13507843017578,830.4578857421875,19.50447463989257
769.5352172851562,-59.466575622558594,831.1596069335938,19.02507972717285
768.4236450195312,-59.78961181640625,831.8692016601562,18.51357078552246
767.3111572265625,-60.10419845581055,832.5855102539062,17.96928596496582
766.1976928710938,-60.41027069091797,833.3240966796875,17.41384506225586
765.0834350585938,-60.70793151855469,834.0731201171875,16.84897232055664
763.9683837890625,-60.99731063842773,834.8150634765625,16.27345085144043
762.8530883789062,-61.28053665161133,835.5433349609375,15.685250282287598
761.7382202148438,-61.5595932006836,836.2612915039062,15.0858793258667
760.6235961914062,-61.8343505859375,836.9734497070312,14.47250747680664
759.509765625,-62.10631561279297,837.681396484375,13.842631340026855
758.3971557617188,-62.377437591552734,838.3824462890625,13.192599296569824
757.2857055664062,-62.647647857666016,839.0740966796875,12.523667335510254
756.1754150390625,-62.91690826416016,839.7398681640625,11.830151557922363
755.0662841796875,-63.18511581420898,840.3805541992188,11.116982460021973
753.958251953125,-63.45176696777344,840.9972534179688,10.386313438415527
752.85107421875,-63.7165412902832,841.5928955078125,9.641560554504396
751.744873046875,-63.97956848144531,842.1810913085938,8.893829345703125
750.6397094726562,-64.24097442626953,842.7554931640625,8.138566017150879
749.53564453125,-64.50114440917969,843.3154907226562,7.375584125518799
748.4327392578125,-64.76063537597656,843.8576049804688,6.603034019470215
747.3311767578125,-65.01951599121094,844.3715209960938,5.81490421295166
746.2307739257812,-65.27777862548828,844.8579711914062,5.012858867645264
745.1317138671875,-65.53543090820312,845.3187866210938,4.199056148529053
744.033935546875,-65.79242706298828,845.7627563476562,3.3791003227233887
742.9375610351562,-66.04896545410156,846.2142333984375,2.5662808418273926
741.842529296875,-66.30514526367188,846.66064453125,1.7539548873901367
740.7490234375,-66.56106567382812,847.09716796875,0.9396586418151855
739.6571044921875,-66.81718444824219,847.5112915039062,0.1170582473278045
738.5668334960938,-67.07395935058594,847.909423828125,-0.7131562232971191
737.4783325195312,-67.33143615722656,848.2927856445312,-1.5520209074020386
736.3915405273438,-67.5897445678711,848.6616821289062,-2.3998448848724365
735.3069458007812,-67.85042572021484,849.0140991210938,-3.2597384452819824
734.224365234375,-68.11297607421875,849.3302612304688,-4.139746189117432
733.1434936523438,-68.37580871582031,849.615966796875,-5.035630226135254
732.0642700195312,-68.63898468017578,849.87109375,-5.944379806518555
730.9867553710938,-68.90251922607422,850.0953369140625,-6.863912582397461
729.9109497070312,-69.16633605957031,850.3049926757812,-7.789611339569092
728.8368530273438,-69.43037414550781,850.525146484375,-8.715625762939453
727.7644653320312,-69.69459533691406,850.738525390625,-9.646119117736816
726.6939086914062,-69.95944213867188,850.9360961914062,-10.583456039428713
725.6253662109375,-70.22543334960938,851.1063842773438,-11.52960968017578
724.5586547851562,-70.49240112304688,851.2552490234375,-12.482315063476562
723.4938354492188,-70.76000213623047,851.3765869140625,-13.436182975769045
722.430908203125,-71.02827453613281,851.4725341796875,-14.388484001159668
721.369873046875,-71.29725646972656,851.5348510742188,-15.341692924499512
720.3106079101562,-71.56641387939453,851.5469970703125,-16.30098533630371
719.2530517578125,-71.83524322509766,851.5210571289062,-17.260774612426758
718.1971435546875,-72.10389709472656,851.4566650390625,-18.2287826538086
717.1431274414062,-72.37312316894531,851.3836669921875,-19.21219825744629
716.0911254882812,-72.64301300048828,851.3119506835938,-20.19220542907715
715.0409545898438,-72.91313934326172,851.2288208007812,-21.16651153564453
713.9926147460938,-73.1833724975586,851.1243896484375,-22.135133743286133
712.9461059570312,-73.45375061035156,850.9993286132812,-23.110822677612305
711.9014892578125,-73.72422790527344,850.8553466796875,-24.087217330932617
710.8587646484375,-73.99482727050781,850.6940307617188,-25.0555362701416
709.81787109375,-74.26556396484375,850.5155029296875,-26.01528549194336
708.7789306640625,-74.53638458251953,850.312255859375,-26.964080810546875
707.7418212890625,-74.80728912353516,850.0604248046875,-27.89461326599121
706.7069702148438,-75.07960510253906,849.7821655273438,-28.811752319335938
705.6752319335938,-75.35647583007812,849.47998046875,-29.715227127075195
704.6466674804688,-75.63819122314453,849.1611328125,-30.60709571838379
703.6212768554688,-75.92446899414062,848.8421020507812,-31.49304580688477
702.5989990234375,-76.21517181396484,848.5066528320312,-32.3666877746582
701.5799560546875,-76.51029205322266,848.1372680664062,-33.219966888427734
700.5641479492188,-76.80996704101562,847.7410278320312,-34.054962158203125
699.5516967773438,-77.11402130126953,847.3226318359375,-34.87300109863281
698.5421142578125,-77.42118072509766,846.8845825195312,-35.6746940612793
697.5353393554688,-77.73079681396484,846.4271240234375,-36.45947265625
696.5313110351562,-78.04293823242188,845.9509887695312,-37.22716522216797
695.5300903320312,-78.35770416259766,845.4588012695312,-37.97893524169922
694.53173828125,-78.67516326904297,844.9505004882812,-38.7142333984375
693.5362548828125,-78.99539184570312,844.4265747070312,-39.4328498840332
692.5436401367188,-79.31834411621094,843.8875122070312,-40.13475799560547
691.5537109375,-79.64334106445312,843.3453369140625,-40.829010009765625
690.565673828125,-79.96810150146484,842.8057250976562,-41.52007675170898
689.5795288085938,-80.29261779785156,842.2626342773438,-42.20344924926758
688.5953979492188,-80.61703491210938,841.7160034179688,-42.878997802734375
687.6132202148438,-80.94139862060547,841.1627197265625,-43.54433441162109
686.6331176757812,-81.26570892333984,840.6041259765625,-44.20039749145508
685.6550903320312,-81.59010314941406,840.0407104492188,-44.84748077392578
684.6795654296875,-81.91558074951172,839.4656372070312,-45.47885894775391
683.70654296875,-82.24227905273438,838.868896484375,-46.08416748046875
682.736083984375,-82.56981658935547,838.2584228515625,-46.669898986816406
681.76806640625,-82.8979263305664,837.6348876953125,-47.23625946044922
680.8025512695312,-83.22654724121094,836.9989013671875,-47.7832145690918
679.8394775390625,-83.55574798583984,836.3509521484375,-48.31080627441406
678.87890625,-83.88558197021484,835.69140625,-48.81876754760742
677.9207763671875,-84.21598052978516,835.0200805664062,-49.30586624145508
676.9649047851562,-84.54647064208984,834.3374633789062,-49.77181625366211
676.01123046875,-84.87660217285156,833.6441650390625,-50.21644973754883
675.0596313476562,-85.20643615722656,832.927490234375,-50.61388397216797
674.110107421875,-85.53578186035156,832.1962280273438,-50.97861862182617
673.16259765625,-85.86428833007812,831.4659423828125,-51.3411979675293
672.21630859375,-86.19210815429688,830.7290649414062,-51.685306549072266
671.2684936523438,-86.52021789550781,829.9801635742188,-51.9953727722168
670.3155517578125,-86.84983825683594,829.2252197265625,-52.285675048828125
669.3541870117188,-87.18217468261719,828.47412109375,-52.58224105834961
668.3809204101562,-87.51836395263672,827.7207641601562,-52.86900329589844
667.3923950195312,-87.85963439941406,826.9646606445312,-53.145904541015625
666.3850708007812,-88.20713806152344,826.2005004882812,-53.419342041015625
665.356201171875,-88.56190490722656,825.4235229492188,-53.69134521484375
664.3048706054688,-88.92427825927734,824.6314697265625,-53.960636138916016
663.2307739257812,-89.29434204101562,823.8172607421875,-54.229122161865234
662.1348876953125,-89.67179870605469,822.9766845703125,-54.50357818603516
661.0172119140625,-90.056640625,822.10205078125,-54.78705978393555
659.8779907226562,-90.44817352294922,821.1763305664062,-55.0902214050293
658.71728515625,-90.84561920166016,820.2053833007812,-55.40843200683594
657.5360717773438,-91.24922943115234,819.4259033203125,-55.66400909423828
656.3353881835938,-91.65935516357422,818.6123657226562,-55.930641174316406
655.1159057617188,-92.0757293701172,817.761962890625,-56.20927429199219
653.8782348632812,-92.49823760986328,816.8720092773438,-56.500823974609375
652.6226806640625,-92.92688751220705,815.9413452148438,-56.80562973022461
651.349365234375,-93.3616943359375,814.9775390625,-57.12133026123047
650.058349609375,-93.8025131225586,814.004638671875,-57.43974685668945
648.7496948242188,-94.24927520751952,813.0324096679688,-57.75728225708008
647.4232788085938,-94.70196533203124,812.0611572265625,-58.07373046875
646.079345703125,-95.16059112548828,811.0909423828125,-58.38954544067383
644.7177734375,-95.62516021728516,810.1219482421875,-58.70500183105469
643.3388061523438,-96.09557342529295,809.1539916992188,-59.01982116699219
641.9426879882812,-96.5717544555664,808.1871337890625,-59.334022521972656
640.5296020507812,-97.05368041992188,807.2208862304688,-59.64778137207031
639.0997314453125,-97.54122161865234,806.2532958984375,-59.96202087402344
637.6533203125,-98.03433990478516,805.2850952148438,-60.27660369873047
636.1901245117188,-98.53306579589844,804.31787109375,-60.59107971191406
634.71044921875,-99.03733825683594,803.3519287109375,-60.90547561645508
633.2142333984375,-99.54718017578124,802.38720703125,-61.21969985961914
631.9393920898438,-99.98152923583984,801.4237060546875,-61.53380584716797
631.1791381835938,-100.24055480957033,800.4614868164062,-61.84791946411133
630.4158325195312,-100.50057983398438,799.50048828125,-62.16193008422852
629.6502685546875,-100.76138305664062,798.5404052734375,-62.47513198852539
628.8831176757812,-101.02273559570312,797.581787109375,-62.788944244384766
628.1149291992188,-101.28446197509766,796.6248779296875,-63.10421371459961
627.3463134765625,-101.54637908935548,795.6697998046875,-63.42115020751953
626.577880859375,-101.80828857421876,794.7166748046875,-63.74005889892578
625.8099975585938,-102.07003021240234,793.7655029296875,-64.06057739257812
625.0429077148438,-102.33154296875,792.8163452148438,-64.38272094726562
624.276611328125,-102.5928192138672,791.8682861328125,-64.70399475097656
623.5111083984375,-102.85385131835938,790.921142578125,-65.02373504638672
622.7463989257812,-103.1146469116211,789.9752197265625,-65.3427963256836
621.9824829101562,-103.3751983642578,789.0305786132812,-65.66102600097656
621.2193603515625,-103.63555145263672,788.0870971679688,-65.97848510742188
620.4570922851562,-103.89573669433594,787.1437377929688,-66.29376220703125
619.6956176757812,-104.15583038330078,786.1981201171875,-66.59976196289062
618.9349365234375,-104.41592407226562,785.25439453125,-66.9100112915039
618.1751708984375,-104.67607879638672,784.3110961914062,-67.22074127197266
617.4163208007812,-104.93635559082033,783.3682250976562,-67.5325698852539
616.6583251953125,-105.1967544555664,782.4264526367188,-67.84752655029297
615.9011840820312,-105.45726776123048,781.4867553710938,-68.17030334472656
614.6253051757812,-105.89655303955078,780.5452270507812,-68.49079132080078
613.1159057617188,-106.41619873046876,779.6025390625,-68.81163787841797
611.6094360351562,-106.93468475341795,778.6585083007812,-69.13233184814453
610.1058959960938,-107.451904296875,777.713134765625,-69.45307922363281
608.6051025390625,-107.9678192138672,776.7664184570312,-69.77404022216797
607.107177734375,-108.4824447631836,775.818115234375,-70.09526824951172
605.612060546875,-108.99576568603516,774.8677978515625,-70.4156723022461
604.1196899414062,-109.50782012939452,773.9114990234375,-70.7228012084961
602.6301879882812,-110.01863098144533,772.9528198242188,-71.02732849121094
601.1434936523438,-110.52828216552734,771.9932250976562,-71.33346557617188
599.6595458984375,-111.0367202758789,771.0317993164062,-71.63837432861328
598.1783447265625,-111.5439224243164,770.0697021484375,-71.94062042236328
596.6997680664062,-112.04978942871094,769.107421875,-72.2370376586914
595.2239379882812,-112.55422973632812,768.144775390625,-72.52645874023438
593.7506713867188,-113.05722045898438,767.18212890625,-72.80973815917969
592.2800903320312,-113.55876159667967,766.2194213867188,-73.0870361328125
590.8120727539062,-114.0589370727539,765.2567749023438,-73.35822296142578
589.3466186523438,-114.55764770507812,764.2939453125,-73.62272644042969
587.8834838867188,-115.05429077148438,763.3309326171875,-73.88025665283203
586.421630859375,-115.5460433959961,762.36767578125,-74.13064575195312
584.9605712890625,-116.03121948242188,761.404296875,-74.37411499023438
583.5004272460938,-116.51012420654295,760.4407958984375,-74.61073303222656
582.0421752929688,-116.98609924316406,759.4771728515625,-74.84044647216797
580.5863037109375,-117.46014404296876,758.513671875,-75.06439971923828
579.1327514648438,-117.93260192871094,757.5515747070312,-75.28797149658203
577.681640625,-118.40367126464844,756.5911865234375,-75.51233673095703
576.2329711914062,-118.87342071533205,755.6322021484375,-75.73646545410156
574.7866821289062,-119.34187316894533,754.6746826171875,-75.9601821899414
573.3428955078125,-119.80905151367188,753.7186279296875,-76.18331909179688
571.9015502929688,-120.27505493164062,752.7640380859375,-76.40585327148438
570.462646484375,-120.74004364013672,751.8108520507812,-76.6274642944336
569.0264892578125,-121.20455169677734,750.8583984375,-76.84502410888672
567.593017578125,-121.66876220703124,749.9077758789062,-77.06320190429688
566.1621704101562,-122.1324234008789,748.958740234375,-77.28104400634766
564.7339477539062,-122.59583282470705,748.0112915039062,-77.49832916259766
563.3106079101562,-123.0652084350586,747.0653686523438,-77.71504974365234
561.8928833007812,-123.54322052001952,746.1210327148438,-77.93135070800781
560.478271484375,-124.02212524414062,745.1784057617188,-78.1476058959961
559.0663452148438,-124.50086212158205,744.23779296875,-78.36463165283203
557.6570434570312,-124.97917938232422,743.2997436523438,-78.58463287353516
556.250244140625,-125.45687866210938,742.3629760742188,-78.80231475830078
554.8458862304688,-125.9337158203125,741.4281005859375,-79.0193099975586
553.4439697265625,-126.40950775146484,740.4951782226562,-79.23607635498047
552.0443725585938,-126.88426208496094,739.5643310546875,-79.45260620117188
550.6471557617188,-127.35794067382812,738.6356811523438,-79.66917419433594
549.2522583007812,-127.8304214477539,737.709228515625,-79.8860855102539
547.8596801757812,-128.30166625976562,736.785400390625,-80.10453796386719
546.4693603515625,-128.7716522216797,735.8660278320312,-80.331787109375
545.081298828125,-129.24038696289062,734.9480590820312,-80.5555191040039
543.695556640625,-129.70787048339844,734.0319213867188,-80.7772445678711
