Center_X,Center_Y
840.895390642993,-27.633305793238286
840.5352935449064,-28.62661122328238
840.1204523219084,-29.598072699916912
839.6948930288327,-30.56505149260405
839.2126604151986,-31.505150990687095
838.7038813276088,-32.4308525640656
838.1649704708516,-33.339334834263475
837.5961399977072,-34.229709616459495
836.9830857638988,-35.09018818531356
836.3457847583674,-35.93284923288889
835.6806573459108,-36.7537881209747
835.0133872956176,-37.57297918623244
834.3336632284587,-38.381869903130536
833.6388563668754,-39.17781292778502
832.906206044266,-39.93910056378652
832.1592413024285,-40.68576970478472
831.3827236761202,-41.402258180603454
830.5701623360762,-42.07747315193564
829.7221688905651,-42.70531912814893
828.8418052772009,-43.28952394515492
827.9357803530738,-43.831264271357284
827.0092031649367,-44.33899458793539
826.1217537638593,-44.910284182953205
825.2032793806447,-45.432497888837375
824.2791125178477,-45.94460233907874
823.3531497829852,-46.45341383309677
822.4193405757602,-46.947651801099134
821.4764665309795,-47.42438368922434
820.5291814015025,-47.892310602569296
819.5740308676031,-48.34395844243648
818.6147684094191,-48.78684388879143
817.6499294438776,-49.21743516253364
816.680990238754,-49.63869949274204
815.7070043200933,-50.048166695718976
814.7288506394354,-50.447580937413726
813.7459510649402,-50.83519367853521
812.7617151465279,-51.21938537710362
811.7747925793901,-51.596626094754974
810.7850189569799,-51.966318226631586
809.7930662155525,-52.330133975429604
808.7971588180615,-52.68297284472626
807.7978426316739,-53.02603233512174
806.7957636548898,-53.36095042315301
805.7930436607779,-53.69394426173817
804.791305550814,-54.02988464113316
803.7897757155616,-54.36644570123052
802.788254141486,-54.70303134353885
801.7867051667563,-55.03953544423416
800.7851795589487,-55.37610902665851
799.783745574496,-55.71295518284601
798.7823404849922,-56.049887220907856
797.7808880273813,-56.386678452220345
796.7794115708795,-56.723398314983804
795.7780618042314,-57.06049460546851
794.7768331799282,-57.39795067350755
793.7756579219928,-57.73556502201012
792.7746397171562,-58.07364460347274
791.773956098666,-58.412712975353806
790.7736430482431,-58.752873230332426
789.7731624010705,-59.09254035599029
788.7725347516119,-59.431774282874066
787.7718041878232,-59.77070448909612
786.7709461529122,-60.10925806706854
785.7697310952694,-60.4467514940153
784.7675936080017,-60.78149772084534
783.7650411514405,-61.114999586195545
782.7628326731848,-61.44953437389032
781.7607152125698,-61.784341555944415
780.759079170005,-62.120582957398945
779.7583563418777,-62.45953502036772
778.7578045280428,-62.79899165760799
777.7566772867743,-63.13674670053029
776.7547565159864,-63.47213918001458
775.7518306646056,-63.80451515244162
774.7480453508037,-64.13428612825744
773.7432515125303,-64.46097147373625
772.7374389583208,-64.78450019433637
771.7280529259989,-65.09671037626863
770.7177636782354,-65.40598516127217
769.7064382688716,-65.71185422664722
768.6938311594467,-66.01345089852852
767.6795276238538,-66.30928696813719
766.6633731015949,-66.59869662072374
765.6453605710443,-66.88149541142054
764.625872861391,-67.1589381912717
763.6050591419665,-67.4314584255567
762.5828543344093,-67.69871065091623
761.559297660592,-67.9607397727561
760.5345572339403,-68.21810682640375
759.5088096478773,-68.47142893882952
758.4820192702266,-68.7204912921585
757.4543298709431,-68.96582527148279
756.4262331759857,-69.20944904109811
755.3981346901398,-69.45306516399249
754.3699177636362,-69.696180874879
753.3415539067981,-69.93867426035048
752.3130276587411,-70.18047800897024
751.2843554005254,-70.42165986305858
750.2554850993208,-70.66199414006715
749.2262156892581,-70.90061477332716
748.197040902874,-71.139643254778
747.1678197740656,-71.37847208824944
746.1385277359242,-71.61699515968306
745.1091991016972,-71.85536026347971
744.0798809521484,-72.0937706105862
743.0506964878638,-72.33275637315805
742.0218781404134,-72.57331440727005
740.9930501862564,-72.8138313483903
739.9642314374629,-73.05438752782297
738.9355618205835,-73.29558065918417
737.9070596484424,-73.53748626730706
736.8789083873027,-73.7808784659261
735.8512149702611,-74.02619549891037
734.8243438592006,-74.27492406233989
733.7980922030968,-74.52620432201905
732.7714755670083,-74.7759915150999
731.7448824315788,-75.0258752603851
730.718327919538,-75.27591764001012
729.6917943589274,-75.52604602230564
728.6653047947827,-75.77635483960215
727.6389231124303,-76.02710555306842
726.6126740572012,-76.27839855956572
725.5865314474804,-76.53012593811762
724.5604960061333,-76.78228969530612
723.5345575771266,-77.03484797972315
722.5086792898951,-77.2876504375256
721.4828246636384,-77.54054892581048
720.4569736724915,-77.79346215842818
719.4311977323871,-78.04667951668111
718.4055800179206,-78.3005368454848
717.3801577848435,-78.55518261341786
716.3549310547398,-78.81061440079415
715.3301994839452,-79.06802383578336
714.3059341828512,-79.32728357519551
713.2821099798693,-79.58827990424228
712.2586963939085,-79.85088206461198
711.2355972651092,-80.11470687516717
710.2125595042901,-80.37876945452463
709.1897624065748,-80.64376173036575
708.1675933465382,-80.911162337762
707.1464600931021,-81.18249066723601
706.1263760678036,-81.45773731175353
705.1073221542644,-81.73677357242381
704.0893059151457,-82.0195719680342
703.0723681825647,-82.30622422141617
702.0565380799796,-82.5967777460406
701.0417911290488,-82.89109299233954
700.0279632457853,-83.18856081091619
699.0149859211191,-83.48891315363547
698.0029146958545,-83.79230483393098
696.9918385891839,-84.09899450331683
695.9820734485478,-84.40997193672351
694.9736048884497,-84.72512637647573
693.9665358579643,-85.04472480176356
692.9605984259113,-85.36787140635722
691.9555084330824,-85.69364427648252
690.9513101913559,-86.02215589619347
689.9480295491342,-86.35345990534819
688.945694779826,-86.68761478592886
687.9443736164419,-87.02479396600258
686.9441554977321,-87.36523052207
685.9448740429507,-87.70840892151051
684.945850311083,-88.0523375912223
683.9468331132585,-88.396285236988
682.947916460335,-88.74052477257186
681.9492012935234,-89.08534833534951
680.9506679997539,-89.43069828946113
679.9523497979869,-89.77666953943512
678.9541479318549,-90.12297633096165
677.9559663135543,-90.46934148050376
676.9577962992493,-90.81574006752794
675.9596248701407,-91.16213457413863
674.9613966255818,-91.50836531072562
673.9630971383839,-91.85439057695444
672.9647323166023,-92.20022729801062
671.9663307274539,-92.54595786663425
670.967871563328,-92.89152212026858
669.9692855711932,-93.23671943723897
668.9702720871645,-93.58067712675837
667.9706991957872,-93.92300610503786
666.9708586027984,-94.26455278894343
665.971095560278,-94.60632640946024
664.9714010320799,-94.94830038841215
663.9717602488818,-95.29043144927705
662.9721291880076,-95.63259091135701
661.9724316790756,-95.97455613711111
660.9725832025474,-96.31607971678561
659.9725638947716,-96.65710280108307
658.9724527097607,-96.99785634179256
657.9722826109742,-97.33843691675602
656.9720640225297,-97.6788750604647
655.9717996425585,-98.01917863603312
654.9714965891014,-98.35936852025962
653.9711631174798,-98.69946895280258
652.970806063281,-99.03950001451629
651.9703919930403,-99.37936329292717
650.9699326892002,-99.71909338674173
649.9694334772138,-100.05870593172197
648.9688896737025,-100.39818707563298
647.9682983840637,-100.73752824649915
646.9676726691283,-101.07676789417906
645.9670017431861,-101.41587414963111
644.9662929075184,-101.75486851507829
643.9655453218597,-102.09374846926299
642.9647474987127,-102.43248004017428
641.9639028192586,-102.7710731361021
640.9630114418749,-103.1095281515449
639.962080833338,-103.4478671462908
638.9611236557662,-103.78612753211205
637.9600988751225,-104.12418779227478
636.95903003959,-104.46211757126484
635.957924523735,-104.79993868675474
634.9568214552393,-105.13776705471165
633.9557261943078,-105.47561855783978
632.9546619679141,-105.81356200094436
631.9536383410637,-106.15162568921627
630.9526454830067,-106.4897804706994
629.9516737769242,-106.82799785870723
628.9506622974874,-107.16609751472843
627.949654918595,-107.50420931144077
626.9485997177744,-107.84217948987337
625.9475560042432,-108.18018369411827
624.9464908863039,-108.51812450019354
623.9453821221316,-108.85593598736872
622.9442897197481,-109.19379596105632
621.9431755657172,-109.53159146508405
620.9421364024668,-109.86960914408536
619.9411107427177,-110.20766681080603
618.940203055067,-110.54607360852934
617.9393689115851,-110.88469779397234
616.9385673796833,-111.2234184062594
615.9377316299808,-111.5620378971222
614.936868670793,-111.90057695084234
613.9359737005847,-112.23902136069336
612.9350214766694,-112.57729640247568
611.9341357716569,-112.91576815259384
610.9335425702944,-113.25509949777114
609.9342169996567,-113.59815017014772
608.9351307986311,-113.94189715540908
607.9361475956662,-114.28594350710792
606.9372315152663,-114.63018473686748
605.9386506040826,-114.97539701774816
604.9402692483307,-115.32118569369919
603.9420071605156,-115.66731885301255
602.9437461671135,-116.01345516864599
601.9453999081437,-116.35934546052265
600.9470073465243,-116.70510208402575
599.9485734892969,-117.05073944754498
598.9500138528624,-117.39601326994192
597.9513870466592,-117.74109273848121
596.9526932746542,-118.08597835028189
595.9539169568966,-118.43062487505046
594.9550545659176,-118.77502184984483
593.9561221482629,-119.11921561888616
592.9571163077848,-119.46319625733074
591.9580239123712,-119.80692543179123
590.9588124184999,-120.15030816864704
589.959426325783,-120.4931820859214
588.9598235977614,-120.83542431896711
587.9595527234313,-121.17570878646652
586.958851070998,-121.51472289506245
585.9577597116552,-121.85258504486687
584.9562464098766,-122.18919530363658
583.9545798390517,-122.52534916520875
582.952772213472,-122.86108225373128
581.950794140516,-123.19630622442939
580.9485116401451,-123.53061917571601
579.9459703836067,-123.86415512121687
578.9432257449226,-124.1970789832434
577.940277976109,-124.52939067187354
576.9370457509955,-124.86084272337185
575.9336114255117,-125.19168219826828
574.9300251294694,-125.52206047708333
573.9263068927049,-125.85203782882334
572.9224044324174,-126.18145429801797
571.918470183622,-126.51077386785514
570.9145205409368,-126.84004651308899
569.9105708768259,-127.16931909285908
568.9066432051145,-127.49865871987095
567.9027472499813,-127.82809500559611
566.8990386601685,-128.1581008389946
565.8956794458645,-128.48916771466187
564.893944361249,-128.82511738380734
563.8931022270732,-129.16371331231525
562.892887066331,-129.50416011430013
561.8931168352261,-129.84591224940243
560.8938881548465,-130.18924503877068
559.8945731016546,-130.5323263174615
558.8951976037139,-130.87523149309484
557.8957680949115,-131.2179792276194
556.8962643483635,-131.5605104241321
555.8967139442068,-131.90290543750473
554.897112534353,-132.24515149771003
553.8974558241346,-132.58723600787235
552.8977346346426,-132.92913204942465
551.8979333386454,-133.27079375386114
550.8980639976717,-133.61225625175624
549.8981224502969,-133.95350724280564
548.8980999188412,-134.29452087380807
547.897973556617,-134.6352298634386
546.8977751019698,-134.97572713004158
545.8975031615457,-135.31600845467275
544.897157918044,-135.65607425613427
543.8967355734356,-135.99591317732632
542.8962219735018,-136.33548330293962
541.8956330256194,-136.6748313456737
540.8949723821348,-137.0139679258125
539.8942240065844,-137.3528455567967
538.8934011863944,-137.69150325477358
537.8924994097156,-138.0299274856969
536.8915226123763,-138.36812978629067
535.8904850883242,-138.70615232030383
534.8893774301571,-139.04396708716192
533.8881932137489,-139.38155486028958
532.8869432592877,-139.7189476164187
531.8856359478574,-140.05617012608718
530.8842751672345,-140.39323383961667
529.8828204169291,-140.7300182429509
528.8812850989447,-141.0665629491735
527.8796781881343,-141.40289454032782
526.8780116607647,-141.73904855898473
525.8762889914864,-142.075035245926
524.8745087922109,-142.41085035285224
523.8726883764515,-142.7465454651659
522.8708183434078,-143.08209245033112
521.8688846054991,-143.41744919199235
520.8669154248836,-143.75270002501927
519.8650122437597,-144.0881480307502
518.8631552309055,-144.4237339039631
517.8613635121097,-144.75951459482886
516.8596856910015,-145.09563490622432
515.8583201686666,-145.43268453258167
514.8573083338689,-145.7707826992776
513.8566722382213,-146.10999074400382
512.8565653082188,-146.45075409226018
511.8571858120839,-146.79364619870634
510.859203984467,-147.1405865850769
509.86218098119707,-147.4902706439546
508.86558950791067,-147.84118428005422
507.86923309726944,-148.19276529514994
506.8729791195506,-148.54463653804976
505.87671151139256,-148.896469187023
504.8805104643975,-149.2484902503323
503.8841822771906,-149.60015120195365
502.8877230514123,-149.951440705591
501.890918659621,-150.30174631506887
500.89310032314137,-150.6491566305942
499.89329427680036,-150.9908034002406
498.89279997897177,-151.330428586647
497.89191321747984,-151.6688967590188
496.8907659565131,-152.00659394543445
495.88942196783836,-152.34370748921017
494.8878854784327,-152.68024875018307
493.88622034612723,-153.016406897735
492.884489815666,-153.35237012985849
491.8826991126882,-153.68815388364195
490.8808451051682,-154.02374873010527
489.878941695519,-154.35919606828634
488.87697542280193,-154.69445559206753
487.8749730454981,-155.02960718925016
486.87294252197677,-155.36467462634312
485.8708923730483,-155.69968336987688
484.86882918765383,-156.03465311777381
483.86675257365016,-156.36958269188554
482.8647172999654,-156.70463592637097
481.86275077554865,-157.03989468166338
480.86084881215663,-157.37534631624183
479.85899394030054,-157.71093858788458
478.85717699406706,-158.0466440388994
477.855471848733,-158.38268296783406
476.8541550391795,-158.71987697461796
475.853221148618,-159.058205515759
474.8525223239377,-159.39722932706894
473.85193671452316,-159.73658724075582
472.8513972939152,-160.0760813169312
471.8509007183082,-160.41570163568116
470.8503942873551,-160.75529292068634
469.84988996012135,-161.0948904033799
468.84938272508043,-161.4344793051611
467.8488015850832,-161.7738504032683
466.8481618059873,-162.11304856019743
465.84755307389486,-162.45233828796
464.846928026339,-162.79157988718407
463.84628424122485,-163.13076621636753
462.8456954307924,-163.47011469748128
461.8450501859494,-163.80929673403577
460.84443336604124,-164.14856261394777
459.84382632319824,-164.48785733207814
458.8432222028303,-164.8271606685894
457.84262452577,-165.16648300523528
456.8420490675335,-165.50587085463954
455.84144820602467,-165.84518380046012
454.84085685198363,-166.18452478152068
453.8402495485514,-166.52381872346433
452.8396054081225,-166.86300401125388
451.8389214569189,-167.2020718350347
450.83816165532335,-167.5409157215943
449.8373502846626,-167.87960725507781
448.8364720529493,-168.21810113200232
447.83553247678344,-168.556413586875
446.8345393004824,-168.89456740388263
445.83346028206984,-169.23246703200584
444.83234878281473,-169.5702704156591
443.8312202220898,-169.90802323076758
442.8300610319415,-170.24568523778427
441.82890607100353,-170.58335977956338
440.82778305529166,-170.92112903075844
439.8266507521602,-171.25887075033432
438.82562668369764,-171.59693313260522
437.824643823658,-171.93511750534617
436.8238014883973,-172.27371739906667
435.8231209254232,-172.6127950752919
434.8225833118912,-172.9522944409326
433.82214183839545,-173.2920770412125
432.82175891057557,-173.63203197598315
431.8213424922789,-173.97188834027742
430.82093534913844,-174.31177200732304
429.8205270894346,-174.65165238841487
428.8200989247654,-174.99147417041132
427.8196432231522,-175.33121487889136
426.81919299747614,-175.67097171236634
425.81871509426617,-176.01064703524764
424.81820948511796,-176.35024073969663
423.8176930431149,-176.689802529599
422.81716457732335,-177.02932888781373
421.8166233693102,-177.3688176961763
420.8160787364393,-177.70829641035337
419.8155223398026,-178.0477404515405
418.81495679874297,-178.38715753707052
417.81438386718975,-178.7265528353366
416.8138209015809,-179.06597751189926
415.8132694699535,-179.4054361874181
414.8127314649751,-179.74493443350028
413.8122175311663,-180.0845036104533
412.8117392751221,-180.4241778943167
411.811267590901,-180.76387153426344
410.8108413906793,-181.1036991002698
409.81041832511505,-181.44353589900282
408.81000767658253,-181.78340924724296
407.8096330123511,-182.12338848482972
406.8092913879934,-182.4634649382263
405.80895411053035,-182.80355415955503
404.80871183982725,-183.1439227238597
403.8085153521674,-183.4844258017039
402.80839104075176,-183.82514080464773
401.8082490896186,-184.16580403209102
400.80813321027983,-184.50654378401103
399.8080492254821,-184.84737714941056
398.80797499904764,-185.1882391469298
397.8079081155662,-185.52912268788444
396.8078382787706,-185.8699975604881
395.8077175828885,-186.21072318854715
394.80751184758316,-186.551199098534
393.80730873468895,-186.8916827146853
392.80711072937135,-187.2321813344194
391.80691248929014,-187.57267926461148
390.8067043479675,-187.9131481079693
389.80647002494914,-188.253540020266
388.8061889885017,-188.59379463192346
387.8058542170211,-188.93389123385626
386.80545553173766,-189.27379979284785
385.80499523146085,-189.61352695914238
384.8044761612469,-189.9530810023095
383.80389626534395,-190.2924557594476
382.80325848158117,-190.63165979501656
381.80256630631436,-190.9707033349322
380.80181859864246,-191.30958292284166
379.80101561167584,-191.64829922568234
378.80016875233025,-191.98688587915174
377.79929081410756,-192.3253806496685
376.79836832204586,-192.6637436571002
375.7974271261249,-193.00205133105533
374.7964696101576,-193.34031071482772
373.79552206300383,-193.6785995958329
372.7946072524646,-194.01698531482907
371.7937467251796,-194.355531542133
370.79295864694535,-194.69429189477867
369.7922542272825,-195.03329930533982
368.79161694683467,-195.3725048272104
367.79103173541176,-195.71186390606928
366.79050117968853,-196.05138409074445
365.7900228044805,-196.39105801468494
364.7895942682892,-196.73087870846626
363.78923922783855,-197.07091569432126
362.78893421340825,-197.41109980848935
361.7886753450756,-197.7514195816122
360.7884287552202,-198.09177544760166
359.78814720257856,-198.432028548113
358.7878207528112,-198.77214963514547
357.7874472083696,-199.11213217846614
356.7870167184446,-199.4519471061903
355.7865389438793,-199.79162279762195
354.78601869427507,-200.13117335939396
353.7854571846531,-200.4706023275119
352.7848573039709,-200.80991816670388
351.78422956825085,-201.14915185146563
350.7835794515693,-201.48831951204696
349.7829117417754,-201.82743526500164
348.782231887636,-202.16651518096563
347.78153613942874,-202.50554818742455
346.78082114514723,-202.84452437979635
345.7800855341914,-203.1834397007445
344.7793304202198,-203.52229743073272
343.77855955651853,-203.86110864411634
342.77777962810984,-204.19989308115964
341.7769890884937,-204.53864617005678
340.7761925828423,-204.87738163353603
339.77539498582087,-205.21611387254583
338.7745966822027,-205.5548440238801
337.7738002057253,-205.89357957354184
336.7730068599257,-206.23232437252756
335.772218444258,-206.57108373699384
334.77144160854834,-206.9098773098469
333.77066539313176,-207.24867271507563
332.7698862133674,-207.58745936365779
331.7690980037601,-207.92621933674283
330.7683031872511,-208.2649597907324
329.7674951223244,-208.60366109943374
328.7666615349695,-208.94228698445895
327.76581225853,-209.280866495704
326.7649439859509,-209.61938984848956
325.7640594521675,-209.957865120753
324.7631589362956,-210.29629312710267
323.7622505286464,-210.63469779477046
322.7613256776889,-210.97305382289647
321.76038307290236,-211.3113573284284
320.75943580568804,-211.64964703879082
319.75846559338834,-211.98786884561858
318.75748312270304,-212.3260543762849
317.75647990983924,-212.66417850523666
316.7554273850681,-213.0021566055714
315.7543106376986,-213.33994443456805
314.7531555172157,-213.6776185040106
313.75191771694205,-214.015047327782
312.7506241804727,-214.3523107441246
311.7492628708274,-214.6893728706754
310.74781044280087,-215.02616419098635
309.74631502778374,-215.36282764947904
308.74474801579316,-215.6992780499018
307.74310601627724,-216.03550514137916
306.7417309891599,-216.37252572413496
305.74138581190437,-216.71258687688714
304.7425842873167,-217.05715443655197
303.7452198346845,-217.4058627608869
302.7488314906832,-217.75735272896736
301.7529100633083,-218.1101640416749
300.757334696851,-218.46395008414672
299.762100555107,-218.81869550454812
298.76700193296546,-219.17382094881157
297.7719424442221,-219.52905604524568
296.77680642128774,-219.88407658305
295.78059025164185,-220.23604521980008
294.781099724806,-220.57855508497082
293.77699178154626,-220.90727678056706
292.7702586060014,-221.22792903760487
291.76189986736415,-221.54343707815622
290.75212296285497,-221.8543792787041
289.7416780364941,-222.1631444573731
288.7309352253223,-222.47093371567541
287.7214045636051,-222.78265743792608
286.7142678662914,-223.10203763528247
285.7100470925751,-223.43046937784283
284.708641457531,-223.7673771204583
283.71053176550447,-224.11392502520962
282.71494753870064,-224.46768150874001
281.7211670883002,-224.8264753504013
280.72882477227444,-225.18922866867365
279.73757862352716,-225.55496762159527
278.7469078777442,-225.92226407989114
277.7565182999143,-226.2903181555566
276.76593664469937,-226.65785484273493
275.7749191154183,-227.02421409810123
274.78326125554685,-227.38883608771272
273.7910482978532,-227.75194563863877
272.7983979045445,-228.1138576699394
271.80532179648037,-228.47460010623516
270.81258683590613,-228.83627887614745
269.8201193497153,-229.19869119566508
268.8246459584341,-229.55266914772133
267.82371600897005,-229.89092590567665
266.8194467932273,-230.21920098020922
265.8109744665906,-230.53427362291927
264.7994469951717,-230.83944761716523
263.7905178836144,-231.1530455123593
262.7877893619501,-231.48596020698108
261.7910583409673,-231.83642563604965
260.79397096917853,-232.1859259127435
259.7955660314945,-232.531646788761
258.7962757757133,-232.8747889222818
257.7909283871756,-233.19900490586036
256.7772818145298,-233.497069214266
255.76549640521145,-233.80141377379172
254.75359067595235,-234.105357807585
253.74185164864494,-234.4098562610319
252.73116048076645,-234.71779847554336
251.72411512328657,-235.03741577005704
250.72281144887344,-235.37457118734775
249.72625699876983,-235.7255865146793
248.72914767956334,-236.07501169579672
247.73087423554895,-236.42111192093702
246.7325368395518,-236.76702779770176
245.73427723139008,-237.1131680831099
244.73584300455136,-237.4588042004045
243.7373271092649,-237.80420447494913
242.73865835483716,-238.14916243422817
241.73995043982328,-238.4940070994792
240.7410586563272,-238.8383186215194
239.7420168210324,-239.18219471484417
238.7429277458995,-239.52593351627763
237.74359371006256,-239.86895901553595
236.74338221899592,-240.20941628592297
235.7422355298313,-240.5471130635726
234.74053725822588,-240.88317244084323
233.73894064196398,-241.21953461331995
232.73748027633658,-241.55630232764668
231.73603775921995,-241.89312310258143
230.73465286704598,-242.23011517360155
229.73329279411672,-242.5671809887181
228.7319278895623,-242.90423244970893
227.7305796937275,-243.24133354823616
226.72922638735776,-243.57841946506463
225.72787551921735,-243.91551262510515
224.72652126277825,-244.25259572019903
223.72516163748702,-244.589662866008
222.72375740422737,-244.9265974364816
221.72224082821208,-245.2631979234814
220.7206022651822,-245.5994352358836
219.71884690551383,-245.93532442178034
218.71702755376057,-246.27102271680815
217.71517276977548,-246.60661525197247
216.71327375686894,-246.9420757179246
215.71131631309743,-247.27736161941323
214.7092952962989,-247.61245747685965
213.7072161165633,-247.94737936942295
212.70508700070445,-248.28215181907345
211.70293472066936,-248.6168549225475
210.7008099516201,-248.9516403820466
209.6987309896238,-249.2865629287264
208.69666103610194,-249.6215124295197
207.69460357441469,-249.95649929933217
206.69256686781725,-250.29154824768577
205.6905811949375,-250.6267497779355
204.68865674284226,-250.9621342584629
203.68676144756387,-251.29760583207005
202.6849404075746,-251.63329906987693
201.683254377895,-251.96939496630984
200.68167925040368,-252.30582114171915
199.68029114471022,-252.64280359240223
198.67914698547375,-252.98051009267678
197.6781977293602,-253.31879379248915
196.67749026689512,-253.6577920928431
195.67713195272535,-253.9978191857726
194.6771337242994,-254.3389038970073
193.67742566681463,-254.68083814500937
192.6778750467802,-255.0232325227208
191.67835915762362,-255.36572828509142
190.67883871795084,-255.70821076726494
189.67931024584314,-256.05066980606716
188.67975240827735,-256.3930431225136
187.68015485802997,-256.7353004734702
186.68051800762157,-257.0774430251103
185.68083527583565,-257.41945149453784
184.6811065686649,-257.76132554933804
183.68132836530324,-258.1030548267414
182.68149857777124,-258.44463315295
181.68161766481435,-258.78606179235476
180.6816798179372,-259.1273236521849
179.68169409973777,-259.46844521519597
178.68165225843234,-259.80940220979863
177.68155044543755,-260.1501832473386
176.6814031846891,-260.49083088810676
175.68119265164157,-260.83129268987074
174.68091934950795,-261.17157004776266
173.68057976954046,-261.5116525016475
172.68018221289978,-261.85156436575045
171.67970605165786,-262.19124481541013
170.679175342252,-262.5307645582469
169.67858745995335,-262.8701157391449
168.67782265810794,-263.2089447481644
167.67674432132236,-263.54684611527074
166.67522197203573,-263.8834292505473
165.67345577164278,-264.21928609587474
164.671626685702,-264.5549553363426
163.6697253570897,-264.8904088889127
162.66780943741614,-265.2258188614488
161.6658877137716,-265.56121149617917
160.66397289174714,-265.8966247470762
159.66206999371613,-266.232073614769
158.66021667598625,-266.5676705229881
157.6584388155429,-266.90349256410803
156.65692421370431,-267.2400986784714
155.65610517540577,-267.5787661171281
154.6562407740407,-267.9202409269989
153.6570113511618,-268.2635712950348
152.6579340932661,-268.6073444620296
151.65895305543333,-268.95139702007145
150.66009352659893,-269.29580230172024
149.6612588554266,-269.640279673327
148.6623569453002,-269.9845619923377
147.6631759004084,-270.3280332127588
146.66368299202065,-270.67059583278854
145.66401669055773,-271.01265231702206
144.66431239291853,-271.35459774707084
143.6645954851546,-271.69650630771525
142.66486065225254,-272.03836245109903
141.66514782663182,-272.3802829479468
140.66543346392123,-272.7221989505411
139.66568800905628,-273.0640240300918
138.66593542900569,-273.4058282700641
137.66618202249595,-273.74763009199324
136.6663815540197,-274.0892942251233
135.66654518816728,-274.4308532989993
134.66661220087926,-274.77212938585893
133.66657138738145,-275.1130893660504
132.66639648337372,-275.4536558012134
131.6660701926931,-275.7937773273298
130.66564044672842,-276.13359444598143
129.66512169013643,-276.47314940216955
128.6645128757497,-276.8124388736177
127.66383564350221,-277.15152650352525
126.66309205404933,-277.4904182681303
125.66222379021973,-277.828941619495
124.66127990255595,-278.16724126883736
123.66026174652933,-278.50532115082075
122.65913222345706,-278.84307111452426
121.65794943818865,-279.1806631361062
120.65670047811845,-279.51805881845206
119.65534770644742,-279.85514632432364
118.65390638539951,-280.19197064632993
117.65239908124889,-280.52859870255503
116.65082384311586,-280.8650246265067
115.64915226668626,-281.2011636046564
114.647392716726,-281.5370402481816
113.64555647392127,-281.87268809932056
112.64363113388104,-282.2080699308702
111.64152457255466,-282.5429097805291
110.63878160611993,-282.87583249024095
109.63523285452091,-283.2063228597462
108.6299568678353,-283.5315236447114
107.62436063734364,-283.85573202869244
106.61851708859906,-284.1791726716902
105.61242128476309,-284.5018282054283
104.60644573201957,-284.8248584437084
103.6011648414439,-285.15003724709374
102.59683100564749,-285.4781279239085
101.59407839150632,-285.8110281413644
100.59152622287434,-286.1445313558174
99.58908897835549,-286.4783799534809
98.58672144196426,-286.8124378347267
97.58416418143324,-287.14592591443017
96.58135654103634,-287.47865991544137
95.57832777244214,-287.8107267330094
94.57504908650334,-288.14203812473926
93.57165314853812,-288.47299422381656
92.5681348182114,-288.8035789000656
91.56447577310736,-289.13373603621864
90.56057874273107,-289.4631690527024
89.55573841090622,-289.78971131736756
88.55000564969896,-290.1134871671241
87.5433112953367,-290.43426723426217
86.53564480683845,-290.7519834722883
85.52753951056745,-291.06830372372644
84.51923077169292,-291.3839756262324
83.51077572967597,-291.6991796328031
82.50189499166964,-292.0130187897413
81.49262223046101,-292.3255941549179
80.48301640012717,-292.6370915747411
79.47309038616547,-292.9475505482465
78.46296253322986,-293.25735222782805
77.45273248601848,-293.5668204195769
76.44239296599795,-293.87593094698724
75.43192412736987,-294.18461860996706
74.42131091550054,-294.4928333012838
73.41070456614337,-294.8010704929992
72.40000372093215,-295.1089974903924
71.38909932361605,-295.41625521020933
70.37781140466598,-295.72224809965854
69.36594925047842,-296.0263374629565
68.35387937280501,-296.3297347123077
67.3415908427549,-296.63240149814965
66.32870873482995,-296.9330735499546
65.31499403565564,-297.23092272664456
64.30022163396212,-297.52514554703276
63.28433018666713,-297.8154825630052
62.267507590394096,-298.1025478257035
61.25025526844199,-298.38808778642283
60.232954337637665,-298.67345452613205
59.2154315524677,-298.95802915499627
58.197605412679444,-299.24151657594416
57.179399146278804,-299.52363511609013
56.160747309480996,-299.8041396196885
55.14165836832385,-300.0830522974641
54.122260934593506,-300.3608366521379
53.102742325631546,-300.6381760578312
52.08315593449688,-300.9152661991207
51.06353119184445,-301.1922151901866
50.0438819222743,-301.469073867156
49.02411944618616,-301.74551526096053
48.004061546197015,-302.0208642248704
46.98369244225434,-302.29505735877535
45.96294179148034,-302.56782613511433
44.94189674625442,-302.8394915619526
43.92067540865267,-303.11049395021445
42.899363847872856,-303.3811561628064
41.877966929575734,-303.6514960391704
40.8564758500913,-303.92147999099024
39.83497211096,-304.19141603688234
38.81341726544241,-304.4611586133296
37.7918081801843,-304.7306956888183
36.77026596248761,-305.0004860571651
35.74874621966412,-305.2703615369242
34.72715963226613,-305.5399838025573
33.705491359577586,-305.80929639466694
32.68373815570348,-306.078286546544
31.66186271800349,-306.3468118802237
30.639849222436503,-306.6148114044452
29.617728563339504,-306.88240192300776
28.59547168525113,-307.1494716231149
27.573065300425597,-307.4159684227521
26.55054876327542,-307.68204223315246
25.52792020644463,-307.9476851566775
24.505238902013417,-308.2131249858367
23.482490606319796,-308.4783065429014
22.45968685901636,-308.7432741733205
21.436818550064576,-309.00799242003654
20.41388949940437,-309.2724759030141
19.39092684758578,-309.53682939387346
18.36793412606169,-309.80106650555797
